year,month,day,PCA1,PCA2,AQI,Kmeans_3,Kmeans_4,Kmeans_6,Kmeans_12,PM2_5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,station,HDBSCAN_3,HDBSCAN_4,HDBSCAN_6,HDBSCAN_12
2016,6,1,11.67,2.95,2.0,1,2,4,8,36.54,74.38,7.88,40.33,729.17,90.21,24.46,1008.05,6.48,0.0,1.5,Tiantan,-1,-1,-1,-1
2016,6,1,11.89,2.83,2.0,1,1,4,8,30.42,62.17,4.67,48.33,608.33,91.57,23.92,1006.49,8.52,0.0,1.25,Wanliu,-1,-1,-1,-1
2016,6,1,11.68,2.93,2.0,1,2,4,8,30.73,69.04,4.17,41.0,670.83,95.75,24.46,1008.05,6.48,0.0,1.5,Wanshouxigong,-1,-1,-1,-1
2016,6,2,8.56,4.46,2.0,2,2,2,2,44.71,71.5,10.12,39.08,733.33,129.83,25.97,1005.13,6.57,0.0,1.9,Aotizhongxin,0,0,0,0
2016,6,2,11.17,3.44,3.0,2,2,4,8,88.04,93.21,5.54,40.38,675.0,134.83,24.84,1000.28,8.95,0.0,1.89,Changping,0,0,0,0
2016,6,2,11.6,3.83,2.0,1,2,4,8,47.33,82.33,5.25,22.86,679.17,164.52,24.84,1000.28,8.95,0.0,1.89,Dingling,0,0,0,0
2016,6,2,8.36,4.59,2.0,2,2,2,2,48.96,74.92,9.71,55.42,841.67,113.29,25.97,1005.13,6.57,0.0,1.9,Dongsi,0,0,0,0
2016,6,2,8.58,4.43,2.0,2,2,2,2,47.04,99.42,9.29,52.5,770.83,120.88,25.97,1005.13,6.57,0.0,1.9,Guanyuan,0,0,0,0
2016,6,2,9.76,3.85,2.0,2,2,4,8,72.86,116.48,8.88,61.08,787.5,128.83,24.59,1001.65,8.49,0.0,1.99,Gucheng,0,0,0,0
2016,6,2,11.49,3.42,2.0,1,2,4,8,48.41,84.95,6.14,33.59,613.64,135.77,24.11,1000.39,8.85,0.0,1.61,Huairou,-1,-1,-1,-1
2016,6,2,8.48,4.57,2.0,2,2,2,2,46.88,82.12,10.83,59.25,804.17,117.83,25.97,1005.13,6.57,0.0,1.9,Nongzhanguan,0,0,0,0
2016,6,2,11.07,2.81,2.0,1,2,4,8,43.67,64.71,7.0,55.39,583.33,116.87,25.06,1005.8,7.15,0.0,1.93,Shunyi,0,0,0,0
2016,6,2,8.57,4.51,2.0,2,2,2,2,48.04,88.83,9.75,48.88,745.83,106.79,25.97,1005.13,6.57,0.0,1.9,Tiantan,0,0,0,0
2016,6,2,9.5,3.9,2.0,2,2,4,2,45.08,83.33,8.17,60.67,729.17,116.96,24.32,1003.55,9.27,0.0,1.52,Wanliu,0,0,0,0
2016,6,2,8.52,4.52,2.0,2,2,2,2,42.33,92.0,7.5,53.0,754.17,119.83,25.97,1005.13,6.57,0.0,1.9,Wanshouxigong,0,0,0,0
2016,6,3,8.61,5.82,3.0,2,2,2,2,81.04,105.42,25.25,46.79,1329.17,130.0,24.98,1001.95,10.45,0.0,1.59,Aotizhongxin,0,0,0,0
2016,6,3,9.48,4.93,3.0,2,2,2,2,91.45,107.61,11.04,62.5,895.0,113.38,23.77,997.25,10.38,0.0,1.4,Changping,-1,-1,-1,-1
2016,6,3,9.45,5.28,2.0,2,2,2,2,68.12,98.83,11.58,32.75,925.0,158.25,23.77,997.25,10.38,0.0,1.4,Dingling,0,0,0,0
2016,6,3,7.89,5.92,3.0,2,2,2,2,83.17,108.0,26.67,63.46,1425.0,125.17,24.98,1001.95,10.45,0.0,1.59,Dongsi,-1,-1,-1,-1
2016,6,3,8.66,5.79,3.0,2,2,2,2,88.88,146.04,24.5,70.0,1279.17,120.58,24.98,1001.95,10.45,0.0,1.59,Guanyuan,0,0,0,0
2016,6,3,7.8,5.59,3.0,2,2,2,2,93.67,180.0,17.46,84.08,1170.83,115.33,23.79,998.54,10.96,0.0,1.38,Gucheng,-1,-1,-1,-1
2016,6,3,9.6,4.17,2.0,2,2,4,2,57.92,100.33,16.25,27.3,891.67,150.5,23.28,997.4,10.4,0.0,1.39,Huairou,-1,-1,-1,-1
2016,6,3,8.71,5.78,3.0,2,2,2,2,83.29,120.5,26.96,63.04,1312.5,132.92,24.98,1001.95,10.45,0.0,1.59,Nongzhanguan,0,0,0,0
2016,6,3,9.75,4.67,2.0,2,2,4,2,69.0,85.29,15.54,58.17,958.33,134.67,24.23,1002.73,10.42,0.0,1.65,Shunyi,0,0,0,0
2016,6,3,8.77,5.75,3.0,2,2,2,2,81.21,123.83,22.12,55.17,1233.33,119.67,24.98,1001.95,10.45,0.0,1.59,Tiantan,0,0,0,0
2016,6,3,7.9,5.67,3.0,2,2,2,2,79.54,120.5,20.58,91.21,1237.5,105.83,23.48,1000.44,11.47,0.0,1.06,Wanliu,-1,-1,-1,-1
2016,6,3,8.65,5.77,3.0,2,2,2,2,78.25,127.54,22.79,57.92,1287.5,135.0,24.98,1001.95,10.45,0.0,1.59,Wanshouxigong,0,0,0,0
2016,6,4,10.05,4.61,3.0,2,2,4,8,80.79,94.54,17.46,23.83,895.83,169.78,26.88,1001.94,12.01,0.0,2.0,Aotizhongxin,0,0,0,0
2016,6,4,10.25,4.61,3.0,2,2,4,8,86.04,115.42,12.04,39.75,900.0,139.0,25.81,997.07,11.86,0.0,1.7,Changping,0,0,0,0
2016,6,4,10.86,4.71,3.0,2,2,4,8,95.25,121.42,10.83,30.62,933.33,177.52,25.81,997.07,11.86,0.0,1.7,Dingling,-1,-1,-1,-1
2016,6,4,6.4,7.51,3.0,2,2,2,7,79.89,94.56,18.89,32.44,888.89,83.67,26.88,1001.94,12.01,0.0,2.0,Dongsi,-1,-1,-1,-1
2016,6,4,10.36,4.38,3.0,2,2,4,8,89.17,124.12,18.29,32.58,783.33,160.12,26.88,1001.94,12.01,0.0,2.0,Guanyuan,0,0,0,0
2016,6,4,10.62,4.37,3.0,2,2,4,8,90.79,153.12,15.58,45.88,941.67,147.79,25.85,998.47,11.74,0.0,1.98,Gucheng,0,0,0,0
2016,6,4,9.79,1.78,3.0,1,2,4,8,93.58,151.46,15.71,38.88,754.17,156.17,25.68,997.22,12.84,0.0,1.76,Huairou,-1,-1,-1,-1
2016,6,4,9.96,4.65,3.0,2,2,4,2,84.92,109.46,17.71,31.71,929.17,162.96,26.88,1001.94,12.01,0.0,2.0,Nongzhanguan,0,0,0,0
2016,6,4,11.15,3.98,3.0,2,2,4,8,93.17,109.92,8.96,46.17,837.5,147.65,26.09,1002.62,12.8,0.0,2.02,Shunyi,-1,-1,-1,-1
2016,6,4,10.08,4.57,3.0,2,2,4,8,83.21,115.08,18.62,28.92,858.33,149.42,26.88,1001.94,12.01,0.0,2.0,Tiantan,0,0,0,0
2016,6,4,10.35,4.47,3.0,2,2,4,8,84.12,107.54,19.38,54.62,904.17,146.5,25.64,1000.35,12.37,0.0,1.46,Wanliu,0,0,0,0
2016,6,4,10.14,4.52,3.0,2,2,4,8,81.71,120.79,17.08,32.79,854.17,164.5,26.88,1001.94,12.01,0.0,2.0,Wanshouxigong,0,0,0,0
2016,6,5,10.76,4.65,2.0,2,2,4,8,70.29,83.54,14.96,28.38,895.83,135.42,24.65,1005.48,14.12,0.0,1.96,Aotizhongxin,0,0,0,0
2016,6,5,11.89,4.12,3.0,1,2,4,8,80.54,107.21,11.17,46.42,854.17,135.62,24.67,1000.65,13.6,0.0,1.9,Changping,-1,-1,-1,-1
2016,6,5,12.13,4.03,3.0,1,2,4,8,87.5,114.58,8.04,30.67,808.33,162.0,24.67,1000.65,13.6,0.0,1.9,Dingling,-1,-1,-1,-1
2016,6,5,6.22,8.01,,2,2,2,7,,,,,,,24.65,1005.48,14.12,0.0,1.96,Dongsi,-1,-1,-1,-1
2016,6,5,9.87,4.94,3.0,2,2,4,2,79.38,109.38,14.67,38.62,920.83,131.29,24.65,1005.48,14.12,0.0,1.96,Guanyuan,0,0,0,0
2016,6,5,11.11,4.32,3.0,2,2,4,8,83.0,133.25,11.88,50.88,820.83,131.12,24.6,1001.9,13.4,0.0,1.88,Gucheng,0,0,0,0
2016,6,5,11.04,4.61,2.0,2,2,4,8,69.67,97.42,16.29,22.04,883.33,147.71,24.13,1000.82,13.88,0.0,2.29,Huairou,-1,-1,-1,-1
2016,6,5,10.73,4.61,2.0,2,2,4,8,70.08,89.62,16.46,36.75,912.5,129.21,24.65,1005.48,14.12,0.0,1.96,Nongzhanguan,0,0,0,0
2016,6,5,10.32,3.02,2.0,2,2,4,8,61.12,66.75,6.67,32.46,691.67,130.38,24.4,1006.23,13.85,0.0,2.19,Shunyi,0,0,0,0
2016,6,5,10.79,4.56,2.0,2,2,4,8,71.21,96.29,17.67,35.0,854.17,122.08,24.65,1005.48,14.12,0.0,1.96,Tiantan,0,0,0,0
2016,6,5,10.9,4.55,2.0,2,2,4,8,72.71,94.71,12.75,58.29,845.83,128.91,24.48,1003.82,14.38,0.0,1.26,Wanliu,0,0,0,0
2016,6,5,10.59,4.66,2.0,2,2,4,8,69.75,97.0,15.12,35.67,900.0,139.29,24.65,1005.48,14.12,0.0,1.96,Wanshouxigong,0,0,0,0
2016,6,6,10.65,4.93,3.0,2,2,4,8,88.08,109.92,8.25,26.33,887.5,146.57,24.47,1005.32,15.86,0.21,1.69,Aotizhongxin,-1,-1,-1,-1
2016,6,6,11.51,4.02,2.0,2,2,4,8,69.21,83.25,5.75,32.38,766.67,132.33,24.26,1000.53,14.98,0.39,1.72,Changping,0,0,0,0
2016,6,6,11.99,4.01,3.0,1,2,4,8,77.12,89.5,4.79,27.0,733.33,160.0,24.26,1000.53,14.98,0.39,1.72,Dingling,0,0,0,0
2016,6,6,9.36,5.36,3.0,2,2,2,2,107.4,132.17,8.0,26.5,983.33,216.17,24.47,1005.32,15.86,0.21,1.69,Dongsi,0,0,0,0
2016,6,6,9.57,5.34,3.0,2,2,2,2,99.17,112.96,8.78,39.0,1039.13,133.3,24.47,1005.32,15.86,0.21,1.69,Guanyuan,0,0,0,0
2016,6,6,11.44,4.5,3.0,2,2,4,8,89.83,121.75,7.21,42.33,833.33,141.71,24.63,1001.77,15.25,0.0,1.92,Gucheng,-1,-1,-1,-1
2016,6,6,11.72,4.07,2.0,2,2,4,8,57.58,87.21,8.29,18.58,825.0,139.0,23.52,1000.67,14.94,0.0,2.0,Huairou,0,0,0,0
2016,6,6,10.44,5.04,3.0,2,2,4,8,95.04,103.12,9.62,34.79,937.5,142.04,24.47,1005.32,15.86,0.21,1.69,Nongzhanguan,-1,-1,-1,-1
2016,6,6,11.62,4.11,2.0,2,2,4,8,74.26,76.39,3.27,27.41,822.73,149.5,23.91,1006.09,15.72,1.01,1.94,Shunyi,0,0,0,0
2016,6,6,10.58,4.97,3.0,2,2,4,8,95.92,108.5,8.46,31.12,887.5,138.12,24.47,1005.32,15.86,0.21,1.69,Tiantan,-1,-1,-1,-1
2016,6,6,11.24,4.56,3.0,2,2,4,8,85.17,99.12,7.71,53.83,845.83,128.75,24.52,1003.68,15.92,0.0,1.35,Wanliu,-1,-1,-1,-1
2016,6,6,10.33,5.08,3.0,2,2,4,8,98.54,110.83,8.88,33.29,954.17,149.08,24.47,1005.32,15.86,0.21,1.69,Wanshouxigong,-1,-1,-1,-1
2016,6,7,9.03,4.56,2.0,2,2,2,2,57.54,70.96,2.33,18.62,833.33,120.12,22.17,1007.21,16.33,0.39,1.79,Aotizhongxin,0,0,0,0
2016,6,7,10.75,3.53,2.0,2,2,4,8,58.88,72.75,2.0,38.62,729.17,85.12,22.47,1002.2,17.19,0.08,1.7,Changping,0,0,0,0
2016,6,7,11.34,3.53,2.0,1,2,4,8,53.92,61.79,2.0,43.94,662.5,94.96,22.47,1002.2,17.19,0.08,1.7,Dingling,0,0,0,0
2016,6,7,7.88,4.83,2.0,2,2,2,2,61.79,77.46,2.46,23.92,912.5,120.12,22.17,1007.21,16.33,0.39,1.79,Dongsi,0,0,0,0
2016,6,7,7.31,5.17,2.0,2,2,2,2,66.96,83.21,2.17,26.46,983.33,112.25,22.17,1007.21,16.33,0.39,1.79,Guanyuan,0,0,0,0
2016,6,7,9.34,4.5,2.0,2,2,4,2,57.04,82.67,2.0,25.38,775.0,112.79,21.99,1003.77,16.65,0.07,2.06,Gucheng,0,0,0,0
2016,6,7,10.33,3.67,2.0,2,2,4,8,41.96,87.46,2.46,19.65,691.67,103.33,23.03,1002.08,15.52,0.0,1.89,Huairou,0,0,0,0
2016,6,7,8.15,4.7,2.0,2,2,2,2,58.92,74.79,2.46,26.33,870.83,108.42,22.17,1007.21,16.33,0.39,1.79,Nongzhanguan,0,0,0,0
2016,6,7,8.91,3.87,2.0,2,2,4,2,56.79,76.12,2.0,23.75,725.0,101.42,22.27,1007.75,16.56,0.25,1.89,Shunyi,0,0,0,0
2016,6,7,7.91,4.66,2.0,2,2,2,2,62.46,77.12,2.17,16.46,850.0,103.58,22.17,1007.21,16.33,0.39,1.79,Tiantan,-1,-1,-1,-1
2016,6,7,9.27,4.43,2.0,2,2,4,2,55.0,66.33,2.25,32.62,800.0,108.48,22.36,1005.62,16.71,0.03,1.59,Wanliu,0,0,0,0
2016,6,7,7.57,4.87,2.0,2,2,2,2,63.67,78.42,2.38,21.88,966.67,115.96,22.17,1007.21,16.33,0.39,1.79,Wanshouxigong,0,0,0,0
2016,6,8,5.76,4.44,4.0,2,0,2,10,123.04,123.17,3.17,25.12,1187.5,147.52,24.74,1004.04,17.89,0.0,1.72,Aotizhongxin,-1,-1,-1,-1
2016,6,8,7.87,5.35,3.0,2,2,2,2,93.33,97.33,2.54,36.58,975.0,114.62,24.35,999.15,17.37,0.0,1.71,Changping,0,0,0,0
2016,6,8,9.27,5.19,3.0,2,2,2,2,92.62,93.21,2.0,32.89,908.33,122.21,24.35,999.15,17.37,0.0,1.71,Dingling,0,0,0,0
2016,6,8,5.04,4.12,4.0,2,0,0,10,136.23,136.23,2.72,35.28,1322.22,124.12,24.74,1004.04,17.89,0.0,1.72,Dongsi,-1,-1,-1,-1
2016,6,8,5.03,4.32,4.0,2,0,2,10,139.71,143.67,2.71,37.38,1412.5,135.38,24.74,1004.04,17.89,0.0,1.72,Guanyuan,-1,-1,-1,-1
2016,6,8,5.28,4.03,4.0,2,0,2,10,136.67,142.25,2.0,45.67,1200.0,120.12,23.85,1000.57,17.89,0.0,1.65,Gucheng,-1,-1,-1,-1
2016,6,8,8.75,4.94,3.0,2,2,2,2,84.08,102.08,2.25,27.75,941.67,119.75,24.22,999.21,16.46,0.0,1.58,Huairou,0,0,0,0
2016,6,8,5.59,4.44,4.0,2,0,2,10,133.12,133.12,2.79,36.04,1300.0,138.62,24.74,1004.04,17.89,0.0,1.72,Nongzhanguan,-1,-1,-1,-1
2016,6,8,9.2,2.24,4.0,2,2,4,11,121.12,121.17,2.0,30.64,1063.64,125.55,24.6,1004.65,17.53,0.0,1.65,Shunyi,-1,-1,-1,-1
2016,6,8,5.59,4.49,4.0,2,0,2,10,137.12,139.12,2.0,32.42,1333.33,112.75,24.74,1004.04,17.89,0.0,1.72,Tiantan,-1,-1,-1,-1
2016,6,8,5.71,4.43,4.0,2,0,2,10,123.88,124.0,2.42,46.79,1175.0,129.38,24.44,1002.42,17.82,0.0,1.29,Wanliu,-1,-1,-1,-1
2016,6,8,5.36,4.46,5.0,2,0,2,10,152.12,152.12,2.75,35.92,1416.67,126.88,24.74,1004.04,17.89,0.0,1.72,Wanshouxigong,-1,-1,-1,-1
2016,6,9,11.35,3.55,3.0,1,2,4,8,109.04,124.33,7.67,26.83,1037.5,140.83,26.96,1001.12,15.0,0.32,2.59,Aotizhongxin,0,0,0,0
2016,6,9,11.62,4.1,3.0,2,2,4,8,111.08,132.04,4.71,37.12,1058.33,132.92,26.35,996.38,16.03,0.2,2.62,Changping,0,0,0,0
2016,6,9,12.22,3.58,4.0,1,2,4,8,117.46,135.29,4.75,27.83,966.67,147.88,26.35,996.38,16.03,0.2,2.62,Dingling,-1,-1,-1,-1
2016,6,9,10.87,3.92,3.0,2,2,4,8,111.67,128.04,8.33,38.08,1229.17,129.5,26.96,1001.12,15.0,0.32,2.59,Dongsi,0,0,0,0
2016,6,9,8.73,4.2,4.0,2,2,2,2,117.75,143.04,8.04,38.33,1225.0,135.67,26.96,1001.12,15.0,0.32,2.59,Guanyuan,0,0,0,0
2016,6,9,11.12,3.39,4.0,2,2,4,8,128.62,153.08,4.75,41.67,1116.67,138.42,26.34,997.62,15.66,0.56,2.91,Gucheng,0,0,0,0
2016,6,9,9.9,5.22,3.0,2,2,4,2,98.58,138.38,8.08,20.96,1108.33,146.62,25.97,996.64,15.42,0.26,1.99,Huairou,-1,-1,-1,-1
2016,6,9,11.12,3.79,3.0,2,2,4,8,109.83,129.67,7.79,39.67,1066.67,135.46,26.96,1001.12,15.0,0.32,2.59,Nongzhanguan,-1,-1,-1,-1
2016,6,9,12.36,0.45,3.0,1,1,1,6,107.78,121.04,2.83,14.35,430.43,178.67,26.41,1001.91,15.49,0.32,2.8,Shunyi,-1,3,3,3
2016,6,9,11.15,3.72,3.0,2,2,4,8,111.17,137.29,6.75,38.92,1066.67,118.58,26.96,1001.12,15.0,0.32,2.59,Tiantan,-1,-1,-1,-1
2016,6,9,10.91,3.31,3.0,2,2,4,8,111.0,127.71,7.67,51.96,1058.33,138.0,26.34,999.49,15.58,0.58,2.2,Wanliu,0,0,0,0
2016,6,9,10.86,3.6,3.0,2,2,4,8,104.79,125.17,7.83,33.46,1150.0,142.29,26.96,1001.12,15.0,0.32,2.59,Wanshouxigong,-1,-1,-1,-1
2016,6,10,14.41,-0.3,2.0,1,1,1,6,52.38,52.71,2.67,16.29,566.67,135.78,24.42,999.25,16.55,0.88,1.81,Aotizhongxin,-1,-1,-1,-1
2016,6,10,14.38,-0.16,2.0,1,1,1,6,36.0,42.75,2.58,23.46,520.83,91.75,24.49,994.68,15.25,0.19,2.14,Changping,-1,-1,-1,-1
2016,6,10,14.71,-1.46,1.0,1,1,1,9,30.79,35.0,2.0,11.46,458.33,116.17,24.49,994.68,15.25,0.19,2.14,Dingling,-1,-1,-1,-1
2016,6,10,14.18,0.67,2.0,1,1,1,6,56.88,61.33,2.25,24.04,683.33,118.92,24.42,999.25,16.55,0.88,1.81,Dongsi,-1,-1,-1,-1
2016,6,10,9.39,0.72,2.0,1,1,5,11,56.75,59.38,2.0,23.67,1012.5,125.5,24.42,999.25,16.55,0.88,1.81,Guanyuan,-1,-1,-1,10
2016,6,10,14.42,-0.36,2.0,1,1,1,6,46.5,55.21,2.0,19.5,575.0,140.62,24.44,995.82,15.85,0.38,2.57,Gucheng,-1,-1,-1,-1
2016,6,10,11.84,1.41,2.0,1,1,4,6,51.21,56.96,2.04,11.17,825.0,117.12,24.32,994.42,16.13,0.08,2.51,Huairou,-1,-1,-1,-1
2016,6,10,14.23,0.32,2.0,1,1,1,6,55.83,56.62,2.08,22.0,650.0,122.62,24.42,999.25,16.55,0.88,1.81,Nongzhanguan,-1,-1,-1,-1
2016,6,10,13.26,-1.14,2.0,1,1,1,6,64.04,64.7,2.0,16.9,528.57,124.19,24.33,999.96,16.27,0.37,2.08,Shunyi,-1,3,3,3
2016,6,10,14.24,0.61,2.0,1,1,1,6,55.75,60.08,3.25,17.12,650.0,113.42,24.42,999.25,16.55,0.88,1.81,Tiantan,-1,-1,-1,-1
2016,6,10,11.07,-2.23,2.0,1,1,1,1,47.45,50.82,2.05,29.73,577.27,111.0,24.11,997.69,16.03,0.48,2.04,Wanliu,-1,-1,-1,-1
2016,6,10,14.23,0.64,2.0,1,1,1,6,74.7,66.78,2.25,18.08,683.33,136.75,24.42,999.25,16.55,0.88,1.81,Wanshouxigong,-1,-1,-1,-1
2016,6,11,10.04,1.27,1.0,1,1,4,8,9.96,21.83,2.5,22.46,295.83,80.54,25.71,1003.09,10.15,0.0,1.92,Aotizhongxin,-1,-1,-1,10
2016,6,11,11.03,1.68,1.0,1,1,4,8,7.0,18.0,2.25,22.83,420.83,71.04,26.34,998.32,8.52,0.0,3.01,Changping,-1,-1,-1,8
2016,6,11,12.78,-0.97,1.0,1,1,1,6,5.67,13.33,2.08,2.25,229.17,82.08,26.34,998.32,8.52,0.0,3.01,Dingling,-1,3,3,3
2016,6,11,9.85,1.64,1.0,1,1,4,8,11.08,21.17,2.0,23.75,416.67,81.83,25.71,1003.09,10.15,0.0,1.92,Dongsi,-1,-1,-1,-1
2016,6,11,9.97,1.53,1.0,1,1,4,8,12.22,22.88,3.0,24.29,416.67,79.46,25.71,1003.09,10.15,0.0,1.92,Guanyuan,-1,-1,-1,-1
2016,6,11,10.19,1.33,1.0,1,1,4,8,12.83,32.71,2.0,25.29,308.33,92.75,25.11,999.69,9.28,0.0,2.43,Gucheng,-1,-1,-1,-1
2016,6,11,8.6,1.62,1.0,2,2,5,11,8.0,24.79,2.0,13.0,337.5,60.21,25.05,998.08,10.07,0.0,1.97,Huairou,-1,-1,4,4
2016,6,11,9.94,1.42,1.0,1,1,4,8,11.25,18.71,2.0,23.29,341.67,81.21,25.71,1003.09,10.15,0.0,1.92,Nongzhanguan,-1,-1,-1,-1
2016,6,11,8.41,1.86,1.0,2,2,5,11,7.83,16.08,2.0,21.42,187.5,79.46,25.8,1003.68,9.83,0.0,1.99,Shunyi,-1,-1,-1,-1
2016,6,11,9.98,1.53,1.0,1,1,4,8,9.5,30.08,3.25,12.96,379.17,74.71,25.71,1003.09,10.15,0.0,1.92,Tiantan,-1,-1,-1,-1
2016,6,11,10.12,1.31,1.0,1,1,4,8,8.92,22.54,2.0,30.96,337.5,81.91,24.8,1001.58,9.99,0.0,1.67,Wanliu,-1,-1,-1,10
2016,6,11,9.93,1.59,1.0,1,1,4,8,17.75,30.25,2.0,21.88,408.33,88.29,25.71,1003.09,10.15,0.0,1.92,Wanshouxigong,-1,-1,-1,-1
2016,6,12,10.98,4.15,2.0,2,2,4,8,67.91,82.78,6.0,26.87,952.17,137.32,25.34,1002.33,15.52,0.0,1.56,Aotizhongxin,0,0,0,0
2016,6,12,12.61,3.18,2.0,1,1,4,8,66.42,80.71,4.83,33.62,912.5,118.25,24.55,997.71,14.93,0.02,1.58,Changping,-1,-1,-1,-1
2016,6,12,12.61,3.39,2.0,1,2,4,8,54.08,65.0,3.5,18.88,779.17,127.38,24.55,997.71,14.93,0.02,1.58,Dingling,-1,-1,-1,-1
2016,6,12,10.51,4.77,2.0,2,2,4,8,70.17,79.46,8.25,36.75,1054.17,119.92,25.34,1002.33,15.52,0.0,1.56,Dongsi,-1,-1,-1,-1
2016,6,12,10.98,4.28,2.0,2,2,4,8,69.7,93.46,9.29,34.54,916.67,121.25,25.34,1002.33,15.52,0.0,1.56,Guanyuan,0,0,0,0
2016,6,12,11.35,3.91,2.0,2,2,4,8,72.58,111.04,5.21,55.3,945.83,113.33,25.05,998.88,14.41,0.0,1.75,Gucheng,0,0,0,0
2016,6,12,11.79,4.09,2.0,2,2,4,8,64.75,82.33,7.29,20.33,1133.33,136.5,24.75,997.73,14.88,0.0,1.88,Huairou,0,0,0,0
2016,6,12,10.61,4.63,2.0,2,2,4,8,73.38,87.54,7.92,34.62,1054.17,126.04,25.34,1002.33,15.52,0.0,1.56,Nongzhanguan,0,0,0,0
2016,6,12,11.06,3.01,2.0,1,2,4,8,72.75,78.08,8.23,25.18,1059.09,151.73,25.24,1003.07,15.43,0.0,1.75,Shunyi,0,0,0,0
2016,6,12,10.84,4.52,2.0,2,2,4,8,69.38,87.88,7.62,30.08,945.83,122.38,25.34,1002.33,15.52,0.0,1.56,Tiantan,0,0,0,0
2016,6,12,11.02,4.17,2.0,2,2,4,8,64.62,79.88,7.29,53.42,966.67,110.33,24.72,1000.78,15.5,0.0,1.14,Wanliu,0,0,0,0
2016,6,12,10.65,4.71,2.0,2,2,4,8,70.83,86.21,6.38,33.42,1029.17,133.71,25.34,1002.33,15.52,0.0,1.56,Wanshouxigong,0,0,0,0
2016,6,13,12.27,1.88,2.0,1,1,4,6,43.57,46.29,2.27,22.23,590.91,99.5,20.38,999.07,17.35,0.2,1.68,Aotizhongxin,-1,-1,-1,-1
2016,6,13,13.58,-0.42,1.0,1,1,1,6,31.27,32.09,2.0,23.77,379.17,62.38,19.36,994.52,16.92,0.69,1.38,Changping,-1,3,3,3
2016,6,13,14.08,0.2,1.0,1,1,1,6,30.54,32.38,2.0,15.58,454.17,91.0,19.36,994.52,16.92,0.69,1.38,Dingling,-1,-1,-1,-1
2016,6,13,11.36,2.75,2.0,1,2,4,8,50.79,52.54,2.92,34.42,804.17,93.5,20.38,999.07,17.35,0.2,1.68,Dongsi,-1,-1,-1,-1
2016,6,13,12.18,2.07,2.0,1,1,4,8,54.54,62.71,2.88,38.71,695.83,86.62,20.38,999.07,17.35,0.2,1.68,Guanyuan,-1,-1,-1,-1
2016,6,13,12.59,1.53,2.0,1,1,4,6,48.13,52.88,2.46,27.0,566.67,111.08,19.94,995.73,16.85,0.32,1.8,Gucheng,-1,-1,-1,-1
2016,6,13,14.05,0.35,1.0,1,1,1,6,31.75,37.58,2.04,10.52,512.5,90.46,18.88,994.51,17.5,1.16,1.3,Huairou,-1,-1,-1,-1
2016,6,13,11.86,2.11,2.0,1,1,4,8,50.75,55.25,2.75,34.79,704.17,89.96,20.38,999.07,17.35,0.2,1.68,Nongzhanguan,-1,-1,-1,-1
2016,6,13,13.75,-0.22,2.0,1,1,1,6,44.17,44.17,2.38,13.71,387.5,56.33,19.69,999.8,17.54,1.16,1.52,Shunyi,-1,3,3,3
2016,6,13,11.5,2.6,2.0,1,1,4,8,55.75,59.5,3.46,39.75,745.83,83.38,20.38,999.07,17.35,0.2,1.68,Tiantan,0,0,0,0
2016,6,13,12.49,1.83,2.0,1,1,4,6,45.25,50.17,2.33,43.29,620.83,81.83,19.59,997.65,17.45,0.45,1.0,Wanliu,-1,-1,-1,-1
2016,6,13,11.5,2.69,2.0,1,2,4,8,58.42,61.38,2.58,28.5,779.17,100.25,20.38,999.07,17.35,0.2,1.68,Wanshouxigong,0,0,0,0
2016,6,14,13.4,0.74,2.0,1,1,1,6,36.92,38.92,2.0,21.33,583.33,78.43,19.49,995.64,15.96,0.03,1.83,Aotizhongxin,-1,3,3,3
2016,6,14,12.99,1.11,1.0,1,1,4,6,30.42,30.46,2.54,30.42,545.83,49.46,18.9,991.02,16.1,0.16,1.31,Changping,-1,-1,-1,-1
2016,6,14,14.37,-0.5,1.0,1,1,1,6,24.29,26.58,2.0,11.83,500.0,80.87,18.9,991.02,16.1,0.16,1.31,Dingling,-1,-1,-1,-1
2016,6,14,12.28,2.16,2.0,1,1,4,8,41.33,41.75,2.0,31.04,716.67,71.92,19.49,995.64,15.96,0.03,1.83,Dongsi,-1,-1,-1,-1
2016,6,14,12.73,1.51,2.0,1,1,4,6,43.42,46.42,2.17,33.0,604.35,72.21,19.49,995.64,15.96,0.03,1.83,Guanyuan,-1,-1,-1,-1
2016,6,14,12.75,0.82,2.0,1,1,1,6,37.82,42.91,2.0,25.45,622.73,91.09,19.15,992.26,16.07,0.27,1.72,Gucheng,-1,-1,-1,-1
2016,6,14,14.4,-0.6,1.0,1,1,1,6,22.54,24.46,2.0,10.88,483.33,71.92,19.07,990.99,15.51,0.08,2.04,Huairou,-1,-1,-1,-1
2016,6,14,12.43,1.1,2.0,1,1,4,6,38.88,40.71,2.05,29.5,600.0,74.91,19.49,995.64,15.96,0.03,1.83,Nongzhanguan,-1,-1,-1,-1
2016,6,14,14.45,-1.18,1.0,1,1,1,6,28.83,29.54,2.17,15.79,462.5,71.83,19.21,996.33,15.87,0.04,1.8,Shunyi,-1,-1,-1,-1
